   X   Y  Sig11  Sig22  Sig33  Sig23  Sig13  Sig12
          47          59  -17.542616459802122        1.4676056190164133        8.0507089877675639       -5.9633087857219351        4.1217163795068705        2.8672388979898917     
          47          60  -19.595532819118809        1.4321847628867526       0.74912733285553390       -1.5723346557189275        2.5560712452993921      -0.36974212806258566     
          47          61  -22.317682072269431        10.376772358498330       -1.7607181025673733       0.79136475607259837        3.1511827956975176       -4.7344478728502990     
          47          62  -19.487733632071734        24.299333379981775        2.6358788708805956        3.1016362782362292        3.7452616316923550       -7.6380130734450562     
          47          63  -6.7064037883183278        34.120932049985029        1.9955217785343562       -1.9745740323881957        7.0771693045365316        2.1351649855488160     
          47          64  -8.5006368403034198        16.119961077129062        2.7922813447004806       -5.6940641815094653        1.4937426936941762        5.8365446286529314     
          47          65  -5.5138895624895072        17.114744046171399        3.2034690648142128       -1.5876918594184466        2.4279629148623596        1.6085048830290449     
          47          66  -5.4004029906834949        19.519773749153728        4.5969977541398395      -0.40060583418902551        4.5964678465967266       -1.4586225368040300     
          47          67  -8.4711568578902359        22.830279024353462        12.256515230046316       -3.8148694595489974        4.9279913533017146       -2.6236137853802179     
          47          68  -1.4509562304707457        24.223501007201211        11.517399503944199       -10.367504204774434        2.7491556724167028        6.8723661743476772     
          47          69  -4.4113442670552239        22.160717365694072        2.7227532708300290       -11.138980863366465        4.9273522164512169        5.0573429083876595     
          47          70  -6.8277478756709797        20.711438626850512       -6.7796772588536234       -13.730332894967688        5.8677877735701660        5.3565156333332515     
          47          71  -15.488842985758037        5.3166692699087843       -29.097246366406978       -23.704324389797009        5.5447012992376354        8.3454919589512411     
          47          72  -2.2393549815403584        26.901005136179581       -16.451690990086714       -7.1295585102393755        4.5126465999735998        1.8250363193135597     
          47          73 -0.69340142391809922        26.365915072664627       -3.9207371800219191       -4.1055180020546533        2.2056360089048557        2.0429101139579466     
          47          74 -0.71902837996856495        29.151886838673576       -2.1238939784865631       -5.4674343777948051        2.3876438447883399        1.7766324837140948     
          47          75  8.42969863717709239E-002   32.280268230627883       -1.9603325323374605       -5.8475251377965218        2.5265102356197615        1.2277196395716521     
          47          76   1.4145110220674668        35.458845863900137       -2.2415848873951516       -6.5816630937422964        2.7806035390598201       0.92577972332078451     
          47          77   2.8544928227487985        38.235758779656202       -2.3636452447283638       -7.5674034334239995        3.1751716334625351        1.2240370307313766     
          47          78   4.1823781350855791        40.543127029450552       -2.2148113409838071       -8.4065522386839469        3.5474356151319437        2.0840134149661389     
          47          79   5.3951774057409452        42.468845396107490       -1.9102195628746383       -8.9170460507651672        3.8052141671777466        3.2462824598106228     
          47          80   6.6404735737950409        44.193512730087065       -1.5282672282882044       -9.1729503346114001        3.9597403174931443        4.5264577080494108     
          47          81   8.1511504044792105        45.800311438491647       -1.0269354745045960       -9.3507197657092842        4.0212358127630479        5.8208811854934872     
          47          82   10.436179447610952        47.224386782296506      -7.92656520179019775E-002  -9.6199127095739367        4.0539276695843514        7.0237743734158062     
          47          83   14.850799865622774        48.562377577150912        2.7493782037499788       -9.5971449402736280        4.4823523246101624        7.6803486147777296     
          47          84   18.211124434170021        54.581926080914378        8.9006685654924773       -7.8032334038506592        9.5156012893198181        7.3422930496495296     
          47          85  -3.3232734313227756        40.401226735776412      -0.53748042815591746      -0.66019560505059371        1.4501588661547726        17.722248855634692     
          47          86  -2.7984041900251162        57.531390193505928       -5.7784700856787783        7.3749448614636668       -4.0721695962304683        17.353086534408227     
          47          87   15.217005251020421        78.418650307855046       -1.7403237286441753       0.77682416770280527       -7.1660855790792306        2.9809684940995234     
          47          88   29.292616549841309        76.610365343496710      -0.27560807074694310       -3.5891869366229256       -2.7208906132168260        2.2446903401840421     
          47          89   32.819942011976025        76.296879414749839       -2.0784582566807042       -3.2330509053342564       0.56081065163177413        6.1503530957435055     
          47          90   31.764498223555357        76.916413094074784       -4.3098204664661601       -1.9605074497702710        2.2302932054801081        7.8464368757266856     
          47          91   30.692649581298092        77.088409882295409       -6.9727741503719747       -1.7143379091193578        2.4134731980958644        8.3674233460582048     
          47          92   30.301629364113172        77.105845128067983       -10.060652492671972       -2.4570733381186214        2.1993059359274212        9.0523367564046762     
          47          93   29.958192286269309        76.904059826200523       -13.354125894372434       -3.6753593823465303        1.8898005336576256        10.067524843510215     
          47          94   28.940941276340382        76.177671343633648       -16.570009774301283       -4.8236577769050655        1.4825690325032879        11.034206391484927     
          47          95   26.077603786081568        75.203087480062038       -19.402620775923900       -5.3591734533485100        1.3629700217768834        11.387799913537982     
          47          96   20.120986568204369        74.054981545930218       -21.600544189906405       -6.2894063611519551        4.1872226185497539        11.129454863733825     
          47          97   34.941502385719488        51.337127774269504       -22.587207264620364       -2.6575239216724729        6.6780752726384511        10.253904445933417     
          47          98   27.003887144846974        48.868165866987695       -25.447651478608805        3.2183095998630868        9.7650614736928389        9.8458122296303259     
          47          99   15.722909467333796        41.062296946828980       -28.363147788276184        2.9680062872659212        9.7479163181365873        11.182782832898717     
          47         100  -17.691402992012790       -28.210968869552431       -21.784628794122323       -14.098416382858932       -2.5511260675063103        3.4064243929490678     
          48           1  -50.364736955054973       -79.449362647283749       -63.362054638764903       -20.574166360774747       -10.161793570101452        1.0804224601424071     
          48           2   11.970454164965505        48.017131049233384       -16.267763108591435        16.159424814020721        2.1742370039193992       -2.9291112666954549     
          48           3   36.768269075254565        88.944501922570410       -4.0848383387842837        22.020612229700067        6.7467696423512722       -2.4513747546314222     
          48           4   35.552962640026529        89.851961937407879       -7.2279853350719883        20.820040856453335        3.6980272792494486       -1.1551695544419585     
          48           5   32.501939600632149        90.666189739926651       -6.7952861691431314        16.407220616183270       -1.2763793938219905      -7.75917128221639829E-002
          48           6   28.750021958128627        86.882394214241145       -5.3159211156940094        13.695772496302682       -2.0412689381458975      -0.99579438920734520     
          48           7   26.257313515902954        83.186339656428970       -4.3121382787137117        12.192989209759268       -2.0010341896733039       -1.1910848140077024     
          48           8   24.263684930203748        79.919891580766517       -3.2849195687487982        11.153884673255011       -2.0438698111267586       -1.0355265652387884     
          48           9   22.672579850305958        77.028613935200767       -2.3124605354127765        10.439124365219875       -2.0977901734542770      -0.78749691849687109     
          48          10   21.508148490280153        74.484198361835738       -1.4629046857427279        9.9443975106542961       -2.0838151381203120      -0.47181455554887991     
          48          11   20.784594387277540        72.267047581507072      -0.78614906939758156        9.5764612039606423       -2.0289651206472170      -4.45191158143523891E-002
          48          12   20.460063241840938        70.347572734391136      -0.34333691897568219        9.2243671324023548       -2.0727365797243245       0.50086538412266157     
          48          13   20.309191676949325        68.637973717421104      -0.12431705192161056        8.7553815639529216       -2.4260121947633611        1.0516170665062958     
          48          14   19.854744723122593        66.947721867513707       5.90423510353534423E-002   8.1186083959281312       -3.1526572513598730        1.3680428361904435     
          48          15   18.676816566910063        65.032188637793951       0.41839637711259109        7.4679159773414545       -3.9605190631453988        1.2948157105806832     
          48          16   16.843106115261314        62.826717497918615       0.91646543327087726        7.0754651381939340       -4.4238416850933220        1.0015346019789122     
          48          17   14.698802298039837        60.372645694570018        1.3669003534530715        7.0621184895211364       -4.4110787781366181       0.83223923598927718     
          48          18   12.590743151885798        57.787933269204579        1.6102098776254183        7.3993307999062505       -4.0732651192762797       0.99335652785831885     
          48          19   10.694053478423438        55.171092260410859        1.5880304322605086        8.0064730653289491       -3.6618039279047103        1.4621021773118283     
          48          20   9.0189813638197691        52.567909981938548        1.3165948735360944        8.8093666784693170       -3.3473747494284711        2.1035446321438855     
          48          21   7.4868755149424242        49.956007742757393       0.84595369226266637        9.7512229800695334       -3.1815810604699437        2.8002275438422961     
          48          22   5.9551719889061205        47.252646937963767       0.26581096170807017        10.795484127820920       -3.1414457226783621        3.5103350285202817     
          48          23   4.2055227887791506        44.347994808370352      -0.25183991928948740        11.898640704159694       -3.1342279063493850        4.2710894538666695     
          48          24   1.9699381092524113        41.154529205988808      -0.41898633599335350        12.931497076385696       -2.8990875856881777        5.1556403540410605     
          48          25 -0.65391885551105255        37.958130873547631       1.44807775953849898E-002   13.534352998256393       -1.8691699184856525        6.0305195938843328     
          48          26  -2.6173798160628756        35.513809776687225       0.62702930400916390        13.495511831016589       0.39471429520616619        6.2298233630446163     
          48          27  -2.5937435979233165        34.359944616850647       0.74851424512437092        13.563441841374198        2.6166633776074613        5.1759679487518451     
          48          28  -1.5625238831314017        33.710697441844005        1.1758650050999737        14.126266638609943        3.2127201339783875        3.8768382004804693     
          48          29 -0.60708141862935583        33.332144337796848        1.7951904316599210        14.352621744382752        2.8391950224390761        3.2543890059282115     
          48          30  0.46867726536362286        33.585957731354398        1.2995977341118570        14.415652261579256        2.0929170272587045        3.2736252455901629     
          48          31  0.96361615642412846        33.824286278222218      -0.46005765127643150        14.999412471906265       0.89406667442748833        4.1073141994576501     
          48          32 -0.80898999079703315        32.847932930455002       -3.4011967528289824        15.889305292437363      -0.35678532565620569        6.1240298922106664     
          48          33  -8.3787972034824936        28.875749066126275       -9.7742971107587415        16.889369701674550       -1.3657865533698861        9.4887879631936833     
          48          34  -29.026399492703106        4.7724096113540435       -24.321349389628605        24.911941565000269       -2.8269084084809606        6.4470418278095556     
          48          35   21.417253738045215        30.052251385919398       -10.480420558825109        3.9105157659297918        3.1545732914946192       -8.1723960375451288     
          48          36   17.123475909983000        24.620310702339953      -0.49949308913130491       0.20579485636594724        6.5229131039407502       -2.0034818021862275     
          48          37   21.013553356988226        30.850387278927474        11.693505024340167        10.017361980718096        4.7382914984764515       -2.8118239757701136     
          48          38   24.802855800420481        52.038903972097508        28.362040049876576        23.695744522471575        4.0453542282858663       -5.2728831472492113     
          48          39   13.561127694850903        35.633011281484102        20.814002999802153        18.829874837373978        2.0945337527675432       -6.2625264824029534     
          48          40   6.0877666576404756        24.817927316184651        15.219470386231444        17.371486879576761       0.78526855640882720       -6.8043442153650391     
          48          41 -1.31128364162527000E-002   14.615030809785296        10.134856933782574        17.001967323952893       0.50348195555598085       -7.3295379007359625     
          48          42  -7.9706119244770992        2.0459216951932735        6.3966860835616162        16.354176278978244       0.17077565359158886       -6.1740751215760472     
          48          43  -3.5222582192974965        7.9391415505112883        2.9831902736658229        21.489479408299442       -2.0077665783622263       -8.9851124786110308     
          48          44   2.1002779516528927        18.724237015302005        6.2653906364777274        15.918840476651408        4.0924053982467106       -5.7827731157765809     
          48          45   1.0871254427915789        13.919174566029085        10.242984965218820        13.024663592388210        3.7317775808791884       -2.4941100382220598     
          48          46 -0.78597146284226693        8.2119174337399343        10.584091830293566        11.040269559204807        2.0716985085429549       -1.1300818182420227     
          48          47  -2.8968322864892486        3.7022853349722520        9.5564570916965117        8.9855837463475847       0.85022228539441436      -0.26936953783660150     
          48          48  -5.4150447990114587       0.12493385770575617        8.0209063091164907        6.4584132707463020      -0.15787102527881533       0.30294666318046692     
          48          49  -8.7975142721370361       -2.9606407107002934        6.4955480062131388        3.1308917084047314       -1.2517020083160089       0.24457674956343761     
          48          50  -12.512658886822029       -6.5952561734029311        6.3088815160122129      -0.23372148499371517       -1.3821451034176224       -1.0470234737641755     
          48          51  -13.486176905000811       -9.8511767256762326        7.0847192898812619       -1.6005191610901655       5.73152357963683176E-002  -1.7620747049904653     
          48          52  -12.259083362816510       -10.176915650098701        7.7181672341096963       -2.1608146620070205        1.2461471855383410      -0.82437449885498715     
          48          53  -10.047447419718896       -8.2239804927647260        7.9033129586212389       -2.9233838629966620        1.9383206348240056      -1.83719533880263540E-002
          48          54  -6.8795622033845332       -5.5191467113338799        7.5169192025567479       -3.1435077700931324        1.4790411974702344       9.59909794760170909E-002
          48          55  -4.1111951769278514       -3.6373081799413520        7.7726216005146904       -2.7128026304218906       0.19320358106463720       0.44730023170834438     
          48          56  -3.4906087971573703       -2.0382199215262813        9.3521930819809143       -3.7652633411564467        1.6305163114459351        1.0560852543008055     
          48          57  -5.6914431174529758        3.5733913335089262        9.7066616024752896       -7.0053864276438267        6.8843022346692697      -0.71396876521719344     
          48          58  -8.9563388408366027        7.0866712109488752        7.0170401950330268       -5.1348639413265298        7.7439306210124412       -3.2420033732956330     
          48          59  -15.787216761755040      -0.89456003645389270        7.2377790004070910       -2.0043291433643589        5.7914709648183971      -0.88360369428561070     
          48          60  -15.751567340979422       -6.0059935355348069        1.0615615350165983        6.3152923378196544        1.0994467596119797       -5.0125788475992570     
          48          61  -4.8772085952455821        23.772078172848286        1.9166145124012228      -0.17873483147250499       0.25098879161860371       -13.751914694904361     
          48          62   10.399914417616326        31.819963173918197        25.114025171348938       -6.4316391922223364       -6.7588272467738433       -5.0879210503149386     
          48          63   20.068108489124786        46.882063457205057        51.620014137392296        8.0378378011623131       -2.3232207617760565       -6.0666018502647843     
          48          64   16.178139012736395        34.333420782722314        49.580137769002121        8.7910471544010687      -6.02141769959346485E-002   1.7170105727104932     
          48          65  -5.0386467378181425        16.184754888215490        18.133990597027918       -2.8906891699604782        5.2999341403221347        3.3957701141396957     
          48          66  -2.6496233340335329        22.171680097869480        12.921350449204407       -1.0108745396414696        4.7176730425832369      -0.54931298201429590     
          48          67  -4.2983281621289828        25.977321740681170        12.644626857286262       -3.6034460236292802        5.3888438566032386      -0.79893804420418069     
          48          68  -5.7257501011283347        26.481219549849836        11.353083222233566       -4.1941365632755554        3.5419549648858055        2.0256960420271342     
          48          69  -4.0406919883805976        25.058987321274667        6.7603417661115301       -3.6345480350540451        3.1891941740071346        2.2822716129240992     
          48          70  -2.7601270128857700        24.312915066514762        1.9068670959047607       -2.3808660084223168        4.9866382821780162       0.45567489897209590     
          48          71   1.0346236751228779        29.029383680655869        3.5818042536514691       -2.4114446563101786        7.3355959722252608        1.4003740820503128     
          48          72  -6.8862473877756969        7.7182813423230670       -12.988693928321373       -19.932580525625585       -2.3256385652375560        1.1589368902338892     
          48          73  -1.1439546879675531        25.595222486253238       -7.8361257397945154       -9.8609034317670492       0.38389777046240686        2.2315595313858050     
          48          74 -0.28119611629505764        29.398810172960754       -2.8518334940763128       -5.7717152963312461        1.8355482317182452        2.0870629764438888     
          48          75   1.1435042981911221        32.957618740512714       -2.1877352605867237       -5.1265924853383353        2.4139268548234476        1.3346415187551239     
          48          76   2.9474425293709841        36.312490084564068       -2.3226964609438192       -6.0890791467723524        3.2229142999258791       0.93009569410126669     
          48          77   4.3580719298066724        38.814379286152914       -2.1534334812107345       -7.4690465322721469        3.9912790886106753        1.2550725447711260     
          48          78   5.3080842481492603        40.622585775436441       -1.8307287962334409       -8.5646953954000633        4.4184687547585337        2.0817222017885806     
          48          79   6.0415056243989369        42.010533805339634       -1.6638993401712008       -9.2000667270309737        4.5687933096106326        3.1260718933846587     
          48          80   6.7834829140490935        43.240578437041918       -1.8237724609049859       -9.5033623630827453        4.6213451769575959        4.2841472676204049     
          48          81   7.6634560377872223        44.478264361160441       -2.5046932282057912       -9.7534731943624458        4.6473810724527205        5.5325707567304860     
          48          82   8.8167598098245108        45.610598060004271       -4.1715893517453209       -10.456846970022829        4.6367394835175313        6.7519422824388453     
          48          83   10.353661542815422        45.722491308494021       -8.3423026046714259       -12.140155483221170        4.6218844043493368        7.2242125128724002     
          48          84   8.7006895962005633        39.330948014294911       -25.219575802740074       -9.8078480745527248       0.91672423487253196        5.9256748964917341     
          48          85  -4.3475976406338805        27.908379164407062       -29.127425472071447       -2.6259771468487196       0.47480098325893300        18.869257492654398     
          48          86   39.749105686816570        81.531949096556204        7.7265068347905963       -4.6319795961906172       -3.3060568969350594       -1.2337954915770042     
          48          87   33.800338545912076        79.218933070450575        6.6618458262807367      -0.54596423834904007       -1.2268773337379744        5.6153816560940264     
          48          88   30.402624906860733        75.609777565873372        2.1740996530300087      -0.32172468724735376       0.53672533950141021        7.3879028253720467     
          48          89   29.110837541809897        75.394508093203015       -1.0751307424361827       5.88283858301716506E-002   1.3795770888746026        7.7213223344356230     
          48          90   28.909206516765941        76.022123879302640       -3.8905147682287469       0.35696630234729027        1.8101617662339811        7.7580712602507411     
          48          91   29.330687422424820        76.948010262808907       -6.8560765623068347       0.22657995816041662        2.1509938694530475        7.9920992423018706     
          48          92   29.824294198483273        77.905779960979302       -10.208425121998193      -0.50478065995912547        2.5518828611029507        8.7100464849167363     
          48          93   29.900142262555981        78.224824185568437       -13.896345811237611       -1.8754588530127321        2.7954070638913926        10.027213392446232     
          48          94   29.134588529061904        76.820681176921155       -17.488014117103443       -3.5142801400569224        2.2731225570307534        11.532800135511041     
          48          95   26.687974380983267        73.360596851071222       -20.047467301971988       -3.8825111150234295       0.42027633874324610        11.887475326703260     
          48          96   23.725427003577636        68.146702113541238       -20.931018135714471       0.47915796481109257       -3.2399094106032709        10.081373842459286     
          48          97   29.820562447062198        51.157357580486540       -20.722431202489396        3.1600557820238344       0.88922949252025585        7.7574435026137918     
          48          98   23.439807867008216        47.862239820945476       -19.588320875360264        4.6237507830335955        9.9241084231929406        5.3488088321597909     
          48          99   16.343901859448518        46.389484021411484       -21.730267133258469        9.1499148158716164        17.586118252934760        3.2235225652397181     
          48         100  -28.017343291028677       -39.795600183051995       -48.466985310766560        5.3473547279579696       -2.9916180648670898       -1.7458355430206853     
          49           1  -49.889480453365017       -68.264935419388181       -51.007961219701826       -3.0403173550213038       -5.9431901891636860        3.0735059897761978     
          49           2  -5.8024597175350516        18.416327076245771       -72.029159276935914       -1.1015311950926019       -13.693942531403557      -0.59354830064803665     
          49           3   23.826158319557038        80.017513483387162       -43.280730250216003        12.345197558631222        8.0550596219000834        3.3578053941655983     
          49           4   35.493296163549488        90.661769992457394       -14.656962930498212        21.841684814192391        5.8874759210175034        1.7290447314982280     
          49           5   32.633843458115678        93.986653071375841       -9.2270361033533170        15.060246428086719       -1.4807128720304150        1.0091827101107032     
          49           6   28.162107242973299        87.942310051715026       -8.5026026407578250        12.694818642035276      -0.97639141048661815       -1.1489140276818677     
          49           7   25.815910045651147        83.882401114747211       -7.2646419517958547        11.297124456356059       -1.0829052741885827       -1.4120477964421003     
          49           8   23.877133823853608        80.515262217324874       -5.7212283329403872        10.362479609736109       -1.4325658189666755       -1.2317566040230381     
          49           9   22.462542103467445        77.528041970471165       -4.3111217361397740        9.7105948028499327       -1.6627812863451259      -0.95237392274627009     
          49          10   21.662943031727757        74.809655116691815       -3.0827253733418583        9.2265665378316406       -1.6796245157264977      -0.58265814449766296     
          49          11   21.525387005077729        72.311911528779035       -2.0611856807611257        8.8518663300310809       -1.5781742143673820      -7.40558450857273787E-002
          49          12   21.996106613481537        70.031054163255646       -1.3284458473223548        8.5329942899851634       -1.6099063694593720       0.57753544771533682     
          49          13   22.663832849040823        67.981723023099022      -0.90629488405965120        8.1824074830800164       -2.1565203847894026        1.2642712479591305     
          49          14   22.570215298677244        66.105963279721522      -0.53320044466959970        7.7188229231030432       -3.3623167278174479        1.7262812248663832     
          49          15   20.879202731586076        64.170205461421247       0.13839483773366026        7.2144995533671201       -4.6324720786806610        1.7410979567226941     
          49          16   17.976298766159200        61.942328459884692       0.98880931028773444        6.9219136428535180       -5.0785780974119890        1.5041372420238699     
          49          17   14.902444652920595        59.317000414652227        1.6365207390310403        6.9920558882985846       -4.6103327864621821        1.5023427984072943     
          49          18   12.296783101939161        56.451073675807990        1.9053288802818367        7.4137873232466243       -3.7862344514501949        1.9454162831641122     
          49          19   10.223019896331230        53.589548320511419        1.8472350401742916        8.1072140261266501       -3.1086266432689764        2.6656544984402011     
          49          20   8.5381856332258650        50.875151750166168        1.5690365965974846        8.9687904706035777       -2.7345884690324751        3.4140340098905315     
          49          21   7.0806632611403684        48.292258271454465        1.1825652485601306        9.9102152158571641       -2.6005206517388961        4.0561455346695174     
          49          22   5.6745511800883328        45.734598634140248       0.81862837467005289        10.886947505617810       -2.5786505842816703        4.5837326751551215     
          49          23   4.1193795354589913        43.095632889299850       0.64352387442006154        11.864814735508540       -2.5137362968306944        5.0540254111737744     
          49          24   2.2280336434613539        40.329443658601058       0.85059692319926583        12.749907106275733       -2.1648839852295927        5.5104169492736803     
          49          25  0.10355499307340459        37.686283190808822        1.5096474922440142        13.319487921601407       -1.1967820787328178        5.8255236293416006     
          49          26  -1.6981165080102330        35.614245523831748        2.3126877834691721        13.491195719223636       0.53572786007235640        5.6141343759075060     
          49          27  -2.4303198277747344        34.449265762308656        2.8175052474460331        13.636920127611166        2.3854029721418906        4.5860897955841819     
          49          28  -2.0950762366560167        33.886815021149914        3.1498327562306114        14.118528163027266        3.4161149695744868        3.1739289500760548     
          49          29  -1.0470606884705185        33.529169691774520        3.3962090872391006        14.778516989350075        3.5575873981854773        2.0332293158102641     
          49          30  0.69022057091731526        33.193424717094373        3.2163611661965383        15.617625757482307        3.1898432463334361        1.4602991234840395     
          49          31   2.9669444327278076        32.487021190415696        2.6316120600381612        16.833881432358769        2.6703939216148371        1.6997082728792130     
          49          32   5.3499658564628394        30.790228228397442        2.2026923776980767        18.187542129594899        2.6394717587590923        2.8685446898542000     
          49          33   7.6450193366362242        26.720100707580656        4.1211823486370065        18.942137863356137        4.3050288028966914        4.0912507930848632     
          49          34   14.048097230673346        31.395543411531268        18.377796514029523        11.854781499572658        10.320573163804870        3.1149703208811168     
          49          35   37.346619211850104        44.881344237761091        24.590066945281087        11.081488829696719        14.723018052689577       -3.5445767019718408     
          49          36   28.442750766652143        31.170729729557529        14.182513324959917        7.9859173702940156        7.2041774759495354        2.5331258627445927     
          49          37   22.548491352397967        28.370744279808111        9.6811242341447734        8.8169637068973614        7.6199388533157943        6.4598825074139086     
          49          38   16.682327714399019        35.675618876242474        11.234779046285110        13.408039729121265        10.041525036673418        1.8661081938919759     
          49          39   14.785800743802133        32.343570629004027        15.913155561864960        19.790824939043286        7.2620556034978465       -8.3601113964560856     
          49          40   8.0095937442954206        23.686890598439842        17.172181934583133        21.101682430413970        4.1673536753330929       -11.424932879832241     
          49          41  0.48715984682781571        15.438403013760031        14.437740747974326        21.167394861524709        1.6231355612271057       -10.079395111231438     
          49          42  -7.2284287793350304        1.1878313177493496        6.3814443736926911        23.694381161747970      -0.81473607527783842       -7.7759713868288225     
          49          43  0.81621217025272719        23.826898696376915        10.715874366871381        13.380181415455116        5.9231721336281469       -7.8111905350832176     
          49          44   7.9257537885739122        26.096601993005137        21.254994411604734        6.7122628802505604        4.9418174353177342       0.42316984317068290     
          49          45   4.9951506618311194        15.759744466129876        17.791281242483318        9.8364008515318364        2.5321050231372837        1.4761985838938110     
          49          46   2.8805769942391173        10.030230485921873        15.349397389034635        10.059930652173808        1.5028718392328526        1.6976401146196214     
          49          47  0.54514782567701159        6.0744117661195318        13.412453564748773        8.8685486125445276       0.84395448266429129        1.9546228508639887     
          49          48  -2.1834026512276163        3.1158164070147834        11.406737983546792        6.9851185087278322       0.34626422638795451        2.2118472075957563     
          49          49  -5.4418668377045156       0.79296162589349806        8.6820664761521869        4.3654648899449517      -0.32592364296176635        2.3687951557308335     
          49          50  -10.299606183006373       -2.2154944463164394        6.1418483644393262       0.20743505797809383       -1.4135912027159327        1.1698463275016793     
          49          51  -13.438128515295547       -7.7411049867857855        6.3830876031667074       -2.3803886158150540      -9.10589512664309805E-003  -1.9779060276864986     
          49          52  -11.473696040458300       -10.006066390595912        7.0617933637297616       -2.0199478022318686        1.3057543575385688       -2.0822096113031225     
          49          53  -9.3761083297232624       -8.7488229584818828        7.5897098200534243       -2.3331449769484474        1.3336044757460079       -1.2806522993064124     
          49          54  -7.4731969071601219       -6.5081619940884883        7.8327323905022235       -2.8385761520697219       0.62036815902206965      -0.75849412115802894     
          49          55  -5.8169468216000961       -4.2468841280081380        8.3410407838211125       -3.2480241152327278      -0.44715786070881286       6.47496266397758896E-002
          49          56  -4.1146476496274236       -1.8122983482766262        8.9263369744039593       -3.9054785190913970      -0.28823284815585193       0.87194806685518933     
          49          57  -2.4267519038389951        1.3776593940170867        8.5682795232145867       -4.2746941081990864        1.9065540766818181      -0.12389779366959307     
          49          58  -2.7640879867107171        3.5513285155866114        8.1677018988801784       -3.3264771104444852        3.7034626593993591       -2.4645532218221926     
          49          59  -6.2634411116632878        1.9627165472025359        10.405265848957969       -3.5870593535402104        4.3516858510788099       -1.9755982220755235     
          49          60  -8.6768131284174590        1.1573962957655093        22.761735104517864       -10.300971373619427        1.3743979138708100        6.4683493157536338     
          49          61  -7.4472549985032082        25.960757250836114        30.765896938430306       -8.9871908576058299       -10.018449946350117        5.0494111577249123     
          49          62  -2.5796868127550510        34.351257144938458        30.244439267357915        3.7695732847464019       -11.189111324008017       0.37086752008403318     
          49          63   7.2270919427803690        41.224005122288283        40.540014761932440        3.2403679862863219       -4.1879373242562856       0.75664539061553182     
          49          64  -3.8773512189876223        35.312358409622583        37.199868360097859        11.284452165583467        12.701805865005458        11.388125880376448     
          49          65  -8.4947300235049035        19.532267369931578        23.836610511112827        1.6642705845543604        10.132978844029315        8.0729128035486308     
          49          66 -0.78941413690250462        26.038232274564720        19.630787597708789        3.0867189516392926        4.8327752932765726        1.9295933923315274     
          49          67  -3.2911627297235739        29.268036961216914        16.713109470469071       -1.2544837923803618        5.2331530146843823        1.2632592580718498     
          49          68  -4.4000666011746681        26.912792143195048        13.361462332954472       -2.1024622139956795        1.4604502895326354        2.5057357585431745     
          49          69 -0.74557097938267036        25.745028766800601        10.301707260844150       -2.6173927172946905      -0.36217579587386378        3.1094044463557307     
          49          70   3.8037504380437572        26.490536291312026        9.4379872336230193       -4.3255253604304365      -0.19470714044096860        4.0086107711696100     
          49          71   6.4706039671446947        33.378467422846064        9.0481989209384661       -5.6594068786030274        1.7235232124500282        6.0063243563679753     
          49          72  0.87349218947037943        26.068362419036621        7.9278264552058335       -3.4847573530822786        2.6958653201655705        2.1363548301424315     
          49          73  -1.1776361501071215        23.894509572757695        1.9410706432428066       -7.1193492502387477        1.5391218092858541        2.4616543736431460     
          49          74 -0.56782153204278774        28.483254972658031      -0.55116189327676013       -4.7104395146448743        1.6293291322588588        2.6506982367866661     
          49          75   1.9785702797093954        33.930727635969056       -2.1423196127681954       -4.1127093956518861        2.2892220434194348        1.6315811489178982     
          49          76   4.4255460700617881        37.906976467096676       -2.4609036569408049       -5.7962910142138551        3.6610235685535892        1.3601606080539865     
          49          77   5.7352815772316026        39.959203603253648       -1.8825050839271427       -7.5721333049909205        4.5299326743811692        1.8719172375616255     
          49          78   6.2187692845722218        40.977764881711359       -1.4099702205893743       -8.7422230614433243        4.7162186791915532        2.5545435148864817     
          49          79   6.3140208805733451        41.496511743201260       -1.5049457408168343       -9.3356813528313367        4.5702336206790521        3.2147920780501322     
          49          80   6.2873779639579075        41.712756363884083       -2.3545410770449626       -9.4930806875789902        4.3834673011094978        3.9449816546150678     
          49          81   6.1020414771210980        41.681129416903971       -4.3080622730424478       -9.2974103460552211        4.1808268487773921        4.9581890508895956     
          49          82   4.8897434146325276        41.097052487325243       -8.4097097956320521       -8.9742245577590456        3.4056981286396004        6.4531387398123341     
          49          83  -1.8879091006758553        36.389119025260172       -14.848741968587495       -8.0132030955408577        1.5609238006696751        8.2701246053909738     
          49          84   16.561994192376396        35.555457918882908       -13.251244130553241       -8.4780618802105447        5.2236340817904798        9.9957731513395469     
          49          85   21.717946477123849        48.922836319450866       -5.2347329224317116       -11.737311675416086       -3.2093766719083137        4.5205795748501911     
          49          86   21.423819644941791        67.136161782426370       -3.4606782471152511       -7.3258345471137245       -3.0758570268048389        3.0349071421837195     
          49          87   22.856895740463390        72.790433019240112       -1.5774523725935095       -2.1873978140092927       -2.2567514823308672        5.3275270685754839     
          49          88   24.203311203768585        73.678849894512027       -1.2712942918428820       1.24152876435598622E-002 -0.87178323087114695        6.5213900581369915     
          49          89   25.430695309037386        74.359951690345838       -2.0602540067021935        1.0171477579683990       0.12275743601686209        6.7880154496637406     
          49          90   26.791931862666129        75.505021709362367       -3.5474024210314230        1.6475337147092488       0.77310964335451826        6.7716054428312242     
