    KK    EPS_TOT    EPS_PLA    SIGMA    GAMMA    TAU    EPS_DOT    RHO_TOT    ALPHA    ZP_X    ZP_Y    ZP_Z    TIME
    4000   0.15131E+00   0.17370E-05   0.18187E+03   0.42548E-05   0.74250E+02   0.28198E+02   0.65557E+10  84.9645697  -0.0000000   0.0000000   1.0000000    0.000000000000000
    4200   0.15284E+00   0.17449E-05   0.18371E+03   0.42742E-05   0.75000E+02  -0.22506E+01   0.66240E+10  85.3852072  -0.0000000   0.0000000   1.0000000    0.000000000000000
    4400   0.15436E+00   0.17449E-05   0.18555E+03   0.42742E-05   0.75750E+02  -0.37511E+01   0.66240E+10  86.2447898  -0.0000000   0.0000000   1.0000000    0.000000000000000
    4600   0.15589E+00   0.18281E-05   0.18739E+03   0.44780E-05   0.76500E+02   0.14590E+02   0.67172E+10  86.4976477  -0.0000000   0.0000000   1.0000000    0.000000000000000
    4800   0.15742E+00   0.17449E-05   0.18922E+03   0.42742E-05   0.77250E+02  -0.16233E+02   0.66240E+10  87.9639551  -0.0000000   0.0000000   1.0000000    0.000000000000000
    5000   0.15895E+00   0.18816E-05   0.19106E+03   0.46090E-05   0.78000E+02   0.17462E+02   0.68446E+10  87.3801991  -0.0000000   0.0000000   1.0000000    0.000000000000000
    5200   0.16048E+00   0.18816E-05   0.19290E+03   0.46090E-05   0.78750E+02   0.67131E+01   0.68446E+10  88.2258139  -0.0000000   0.0000000   1.0000000    0.000000000000000
    5400   0.16201E+00   0.18836E-05   0.19473E+03   0.46138E-05   0.79500E+02   0.13064E+01   0.68787E+10  88.8501667  -0.0000000   0.0000000   1.0000000    0.000000000000000
    5600   0.16353E+00   0.19687E-05   0.19657E+03   0.48224E-05   0.80250E+02   0.64674E+00   0.70061E+10  88.8745434  -0.0000000   0.0000000   1.0000000    0.000000000000000
    5800   0.16506E+00   0.19687E-05   0.19841E+03   0.48224E-05   0.81000E+02  -0.70236E+01   0.70061E+10  89.7103542  -0.0000000   0.0000000   1.0000000    0.000000000000000
    6000   0.16659E+00   0.20202E-05   0.20025E+03   0.49486E-05   0.81750E+02   0.46824E+01   0.70994E+10  89.9495289  -0.0000000   0.0000000   1.0000000    0.000000000000000
    6200   0.16812E+00   0.20480E-05   0.20208E+03   0.50165E-05   0.82500E+02   0.10839E+02   0.70994E+10  90.7798322  -0.0000000   0.0000000   1.0000000    0.000000000000000
    6400   0.16965E+00   0.20202E-05   0.20392E+03   0.49486E-05   0.83250E+02  -0.21730E+01   0.70994E+10  91.6101356  -0.0000000   0.0000000   1.0000000    0.000000000000000
    6600   0.17118E+00   0.21074E-05   0.20576E+03   0.51620E-05   0.84000E+02  -0.17979E+01   0.72609E+10  91.4065007  -0.0000000   0.0000000   1.0000000    0.000000000000000
    6800   0.17270E+00   0.21886E-05   0.20759E+03   0.53610E-05   0.84750E+02  -0.32668E-13   0.73883E+10  91.4289955  -0.0000000   0.0000000   1.0000000    0.000000000000000
    7000   0.17423E+00   0.22441E-05   0.20943E+03   0.54968E-05   0.85500E+02   0.76315E+01   0.74815E+10  91.6662317  -0.0000000   0.0000000   1.0000000    0.000000000000000
    7200   0.17576E+00   0.23173E-05   0.21127E+03   0.56763E-05   0.86250E+02   0.31910E+02   0.76089E+10  91.6977019  -0.0000000   0.0000000   1.0000000    0.000000000000000
    7400   0.17729E+00   0.21886E-05   0.21311E+03   0.53610E-05   0.87000E+02  -0.16298E+02   0.73883E+10  93.8707194  -0.0000000   0.0000000   1.0000000    0.000000000000000
    7600   0.17882E+00   0.23272E-05   0.21494E+03   0.57006E-05   0.87750E+02  -0.35312E+01   0.76430E+10  93.0931758  -0.0000000   0.0000000   1.0000000    0.000000000000000
    7800   0.18035E+00   0.23272E-05   0.21678E+03   0.57006E-05   0.88500E+02  -0.15651E+02   0.76430E+10  93.8934037  -0.0000000   0.0000000   1.0000000    0.000000000000000
    8000   0.18187E+00   0.24025E-05   0.21862E+03   0.58849E-05   0.89250E+02   0.53550E+01   0.77363E+10  94.1211932  -0.0000000   0.0000000   1.0000000    0.000000000000000
    8200   0.18340E+00   0.25431E-05   0.22045E+03   0.62294E-05   0.90000E+02  -0.74244E-13   0.80252E+10  93.1924644  -0.0000000   0.0000000   1.0000000    0.000000000000000
    8400   0.18493E+00   0.26818E-05   0.22229E+03   0.65690E-05   0.90750E+02   0.19363E+02   0.82799E+10  92.5163665  -0.0000000   0.0000000   1.0000000    0.000000000000000
    8600   0.18646E+00   0.27531E-05   0.22413E+03   0.67436E-05   0.91500E+02   0.15366E+02   0.83732E+10  92.7642925  -0.0000000   0.0000000   1.0000000    0.000000000000000
    8800   0.18799E+00   0.26818E-05   0.22597E+03   0.65690E-05   0.92250E+02  -0.13944E+02   0.82799E+10  94.0540346  -0.0000000   0.0000000   1.0000000    0.000000000000000
    9000   0.18952E+00   0.26600E-05   0.22780E+03   0.65156E-05   0.93000E+02   0.55619E+01   0.86621E+10  92.7075944  -0.0000000   0.0000000   1.0000000    0.000000000000000
    9200   0.19104E+00   0.33077E-05   0.22964E+03   0.81021E-05   0.93750E+02   0.18406E+02   0.10318E+11  85.6316607  -0.0000000   0.0000000   1.0000000    0.000000000000000
    9400   0.19257E+00   0.44029E-05   0.23148E+03   0.10785E-04   0.94500E+02   0.54067E+02   0.12832E+11  77.4055412  -0.0000000   0.0000000   1.0000000    0.000000000000000
    9600   0.19411E+00   0.78116E-05   0.23331E+03   0.19134E-04   0.95250E+02   0.20418E+03   0.17570E+11  66.6777160  -0.0000001   0.0000000   1.0000000    0.000000000000000
    9800   0.19564E+00   0.12421E-04   0.23515E+03   0.30424E-04   0.96000E+02   0.22804E+03   0.22265E+11  59.7007535  -0.0000001   0.0000000   1.0000000    0.000000000000000
   10000   0.19718E+00   0.20785E-04   0.23699E+03   0.50912E-04   0.96750E+02   0.45607E+03   0.30153E+11  51.7032557  -0.0000002   0.0000000   1.0000000    0.000000000000000
   10200   0.19872E+00   0.36592E-04   0.23883E+03   0.89632E-04   0.97500E+02   0.82678E+03   0.41627E+11  44.3474827  -0.0000004   0.0000000   1.0000000    0.000000000000000
